"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Polk",2018,365,225,138,2,0,0,0,112,62,46,0,2,147,216,0
"Iowa","Pottawattamie",2018,124,80,43,1,0,0,0,102,61,42,0,0,0,119,5
"Iowa","Scott",2018,365,100,261,4,0,0,0,108,72,56,0,0,33,274,58
"Iowa","Van Buren",2018,359,230,129,0,0,0,0,100,61,43,0,0,110,248,1
"Iowa","Woodbury",2018,122,81,41,0,0,0,0,93,58,44,0,0,0,122,0
"Kansas","Chase",2018,116,96,20,0,0,0,0,67,53,30,0,0,0,116,0
"Kansas","Ford",2018,354,325,28,1,0,0,0,129,41,17,0,0,0,0,354
"Kansas","Johnson",2018,363,277,86,0,0,0,0,92,61,40,0,0,222,141,0
"Kansas","Leavenworth",2018,362,325,37,0,0,0,0,100,51,33,0,0,362,0,0
"Kansas","Neosho",2018,359,285,74,0,0,0,0,87,57,40,0,0,285,68,6
"Kansas","Sedgwick",2018,365,238,127,0,0,0,0,100,64,44,0,10,194,110,51
"Kansas","Shawnee",2018,365,194,171,0,0,0,0,99,67,50,0,0,98,267,0
"Kansas","Sherman",2018,350,344,6,0,0,0,0,91,31,14,0,0,0,0,350
"Kansas","Sumner",2018,365,293,72,0,0,0,0,90,58,38,0,1,282,67,15
"Kansas","Trego",2018,364,287,76,1,0,0,0,130,61,39,0,1,289,73,1
"Kansas","Wyandotte",2018,365,200,162,2,1,0,0,172,71,48,0,8,139,217,1
"Kentucky","Bell",2018,256,224,32,0,0,0,0,84,52,39,0,0,215,41,0
"Kentucky","Boone",2018,243,218,23,1,1,0,0,151,51,38,0,0,243,0,0
"Kentucky","Boyd",2018,364,245,118,1,0,0,0,119,59,44,0,10,113,241,0
"Kentucky","Bullitt",2018,233,196,35,2,0,0,0,150,58,38,0,0,233,0,0
"Kentucky","Campbell",2018,350,206,143,1,0,0,0,101,60,45,0,12,83,255,0
"Kentucky","Carter",2018,281,248,33,0,0,0,0,80,52,35,0,0,195,86,0
"Kentucky","Christian",2018,280,217,63,0,0,0,0,90,58,41,0,0,193,87,0
"Kentucky","Daviess",2018,357,206,150,1,0,0,0,112,63,46,0,16,86,255,0
"Kentucky","Edmonson",2018,365,234,131,0,0,0,0,100,61,43,2,0,109,254,0
"Kentucky","Fayette",2018,364,202,162,0,0,0,0,87,62,48,0,10,65,288,1
"Kentucky","Greenup",2018,238,218,19,1,0,0,0,119,50,36,0,0,238,0,0
"Kentucky","Hancock",2018,125,115,10,0,0,0,0,97,48,38,0,0,125,0,0
"Kentucky","Hardin",2018,361,191,170,0,0,0,0,100,64,49,0,0,66,295,0
"Kentucky","Henderson",2018,360,188,170,2,0,0,0,108,66,49,0,0,79,281,0
"Kentucky","Jefferson",2018,365,125,232,6,2,0,0,166,77,54,0,4,84,277,0
"Kentucky","Jessamine",2018,237,207,30,0,0,0,0,90,54,39,0,0,237,0,0
"Kentucky","Livingston",2018,257,226,31,0,0,0,0,97,54,39,0,0,240,0,17
"Kentucky","McCracken",2018,364,183,181,0,0,0,0,100,64,50,0,0,68,296,0
"Kentucky","Morgan",2018,364,337,27,0,0,0,0,80,48,34,0,0,364,0,0
"Kentucky","Oldham",2018,243,214,28,1,0,0,0,108,54,38,0,0,243,0,0
"Kentucky","Perry",2018,364,205,159,0,0,0,0,80,61,48,0,0,63,301,0
"Kentucky","Pike",2018,359,272,87,0,0,0,0,84,57,41,0,0,96,263,0
"Kentucky","Pulaski",2018,282,224,58,0,0,0,0,74,57,39,0,0,195,87,0
"Kentucky","Simpson",2018,243,212,31,0,0,0,0,93,51,38,0,0,243,0,0
"Kentucky","Trigg",2018,348,324,24,0,0,0,0,87,48,35,0,0,348,0,0
"Kentucky","Warren",2018,352,202,150,0,0,0,0,95,62,48,0,0,39,313,0
"Kentucky","Washington",2018,359,326,33,0,0,0,0,77,50,35,0,0,359,0,0
"Louisiana","Ascension",2018,364,325,36,3,0,0,0,122,51,31,0,7,357,0,0
"Louisiana","Bossier",2018,365,280,85,0,0,0,0,96,63,38,0,0,218,144,3
"Louisiana","Caddo",2018,361,267,92,2,0,0,0,128,64,39,0,0,270,91,0
"Louisiana","Calcasieu",2018,365,145,214,6,0,0,0,108,69,53,0,1,41,323,0
"Louisiana","East Baton Rouge",2018,365,170,184,11,0,0,0,126,71,51,0,1,79,285,0
"Louisiana","Iberville",2018,365,279,78,7,1,0,0,153,66,38,0,1,297,67,0
"Louisiana","Jefferson",2018,365,207,157,1,0,0,0,101,67,47,0,1,87,277,0
"Louisiana","Lafayette",2018,365,210,155,0,0,0,0,97,65,47,0,0,114,251,0
"Louisiana","Lafourche",2018,362,280,82,0,0,0,0,90,56,39,0,0,207,155,0
"Louisiana","Livingston",2018,365,212,153,0,0,0,0,100,62,46,0,0,111,254,0
"Louisiana","Orleans",2018,365,209,156,0,0,0,0,87,63,46,0,22,0,338,5
"Louisiana","Ouachita",2018,363,323,40,0,0,0,0,100,51,34,0,0,285,78,0
"Louisiana","Pointe Coupee",2018,356,324,32,0,0,0,0,97,48,31,0,0,356,0,0
"Louisiana","Rapides",2018,119,84,35,0,0,0,0,92,61,41,0,0,0,119,0
"Louisiana","St. Bernard",2018,365,188,174,3,0,0,0,112,66,49,0,0,109,255,1
"Louisiana","St. James",2018,364,350,14,0,0,0,0,93,44,27,0,0,364,0,0
"Louisiana","St. John the Baptist",2018,359,336,22,1,0,0,0,108,48,31,0,0,359,0,0
"Louisiana","St. Martin",2018,352,321,31,0,0,0,0,97,50,33,0,0,352,0,0
"Louisiana","St. Tammany",2018,365,280,84,1,0,0,0,101,61,38,0,0,200,165,0
"Louisiana","Tangipahoa",2018,125,89,36,0,0,0,0,81,58,37,0,0,0,125,0
"Louisiana","Terrebonne",2018,119,95,24,0,0,0,0,73,56,36,0,0,0,119,0
"Louisiana","West Baton Rouge",2018,365,218,144,3,0,0,0,129,66,46,0,3,90,272,0
"Maine","Androscoggin",2018,361,309,52,0,0,0,0,84,54,34,0,0,160,199,2
"Maine","Aroostook",2018,365,262,101,0,1,1,0,216,60,42,0,0,135,230,0
"Maine","Cumberland",2018,365,280,85,0,0,0,0,100,58,41,0,4,183,176,2
"Maine","Hancock",2018,365,331,33,1,0,0,0,122,50,37,0,0,329,36,0
"Maine","Kennebec",2018,360,339,21,0,0,0,0,90,47,30,0,115,210,33,2
"Maine","Knox",2018,219,209,9,1,0,0,0,112,45,36,0,0,219,0,0
"Maine","Oxford",2018,354,290,64,0,0,0,0,98,58,39,0,0,144,210,0
"Maine","Penobscot",2018,365,309,56,0,0,0,0,97,54,37,0,0,155,209,1
"Maine","Washington",2018,339,327,11,1,0,0,0,122,46,36,0,0,324,15,0
"Maine","York",2018,227,207,18,2,0,0,0,119,49,40,0,0,227,0,0
"Maryland","Anne Arundel",2018,261,193,59,9,0,0,0,140,77,42,0,0,240,0,21
"Maryland","Baltimore",2018,365,218,142,5,0,0,0,115,69,46,0,11,162,192,0
"Maryland","Baltimore (City)",2018,364,182,174,8,0,0,0,129,74,51,0,14,108,242,0
"Maryland","Calvert",2018,243,209,33,1,0,0,0,147,58,39,0,0,243,0,0
"Maryland","Carroll",2018,240,199,41,0,0,0,0,97,61,41,0,0,240,0,0
"Maryland","Cecil",2018,358,207,144,7,0,0,0,129,63,47,0,0,133,225,0
"Maryland","Charles",2018,235,202,32,1,0,0,0,133,54,39,0,0,235,0,0
"Maryland","Dorchester",2018,365,283,80,1,1,0,0,151,61,40,0,0,256,109,0
"Maryland","Frederick",2018,245,204,41,0,0,0,0,100,61,41,0,0,245,0,0
"Maryland","Garrett",2018,362,298,64,0,0,0,0,97,56,39,0,0,259,103,0
"Maryland","Harford",2018,358,247,101,10,0,0,0,150,66,42,0,0,178,180,0
"Maryland","Howard",2018,365,205,160,0,0,0,0,78,61,47,0,41,0,324,0
"Maryland","Kent",2018,361,262,96,3,0,0,0,119,62,42,0,0,192,169,0
"Maryland","Montgomery",2018,347,208,138,1,0,0,0,112,63,46,0,0,158,189,0
"Maryland","Prince George's",2018,365,248,109,7,1,0,0,166,71,42,0,2,246,117,0
"Maryland","Washington",2018,356,253,103,0,0,0,0,93,63,43,0,0,151,205,0
"Massachusetts","Barnstable",2018,360,335,21,4,0,0,0,133,47,36,0,0,344,16,0
"Massachusetts","Berkshire",2018,365,232,132,1,0,0,0,122,63,42,0,0,57,308,0
"Massachusetts","Bristol",2018,365,258,97,10,0,0,0,133,59,44,0,0,217,148,0
"Massachusetts","Dukes",2018,360,323,34,3,0,0,0,108,51,37,0,0,343,17,0
"Massachusetts","Essex",2018,365,263,98,4,0,0,0,115,59,42,0,2,180,183,0
"Massachusetts","Franklin",2018,365,289,76,0,0,0,0,100,57,38,0,0,236,129,0
"Massachusetts","Hampden",2018,365,248,115,2,0,0,0,126,62,41,0,11,179,175,0
"Massachusetts","Hampshire",2018,363,282,79,2,0,0,0,122,58,40,0,4,222,137,0
"Massachusetts","Middlesex",2018,365,308,57,0,0,0,0,97,54,38,0,1,212,152,0
"Massachusetts","Norfolk",2018,353,337,15,1,0,0,0,105,45,32,0,19,334,0,0
"Massachusetts","Plymouth",2018,364,279,82,3,0,0,0,126,56,39,0,0,213,151,0
"Massachusetts","Suffolk",2018,365,119,245,1,0,0,0,108,65,53,0,6,18,341,0
"Massachusetts","Worcester",2018,365,265,96,4,0,0,0,129,61,40,0,4,209,152,0
"Michigan","Allegan",2018,286,218,60,8,0,0,0,150,67,40,0,0,213,73,0
"Michigan","Bay",2018,356,266,90,0,0,0,0,85,56,37,0,0,0,356,0
"Michigan","Benzie",2018,250,218,30,1,1,0,0,154,54,38,0,0,250,0,0
"Michigan","Berrien",2018,245,208,29,8,0,0,0,126,61,40,0,0,245,0,0
"Michigan","Cass",2018,240,202,31,7,0,0,0,126,64,40,0,0,240,0,0
"Michigan","Chippewa",2018,271,167,104,0,0,0,0,73,59,43,0,0,95,176,0
"Michigan","Clinton",2018,244,213,27,4,0,0,0,143,64,39,0,0,244,0,0
"Michigan","Genesee",2018,362,255,104,3,0,0,0,122,64,43,0,0,179,183,0
"Michigan","Huron",2018,241,212,26,3,0,0,0,122,54,38,0,0,241,0,0
"Michigan","Ingham",2018,342,231,109,2,0,0,0,147,61,43,0,0,111,231,0
"Michigan","Kalamazoo",2018,356,217,135,4,0,0,0,115,65,44,0,0,115,241,0
"Michigan","Kent",2018,365,244,117,4,0,0,0,115,64,43,0,0,162,203,0
"Michigan","Keweenaw",2018,114,108,6,0,0,0,0,66,37,12,0,0,0,114,0
"Michigan","Lenawee",2018,344,246,94,4,0,0,0,115,68,43,0,0,187,157,0
"Michigan","Macomb",2018,299,229,60,10,0,0,0,143,71,39,0,0,237,62,0
"Michigan","Manistee",2018,265,222,42,1,0,0,0,112,57,34,0,0,189,76,0
"Michigan","Mason",2018,252,226,25,1,0,0,0,133,51,37,0,0,252,0,0
"Michigan","Missaukee",2018,365,316,49,0,0,0,0,97,54,37,0,2,311,52,0
"Michigan","Monroe",2018,61,60,1,0,0,0,0,59,31,13,0,0,0,0,61
"Michigan","Muskegon",2018,240,203,31,3,3,0,0,174,67,40,0,0,240,0,0
"Michigan","Oakland",2018,278,200,69,8,1,0,0,151,68,41,0,0,209,69,0
"Michigan","Ottawa",2018,289,224,61,4,0,0,0,115,64,40,0,0,219,68,2
"Michigan","Schoolcraft",2018,351,309,40,2,0,0,0,105,52,33,0,0,229,122,0
"Michigan","St. Clair",2018,310,200,103,6,1,0,0,151,64,44,0,0,130,180,0
"Michigan","Tuscola",2018,356,324,31,1,0,0,0,105,50,35,0,0,356,0,0
"Michigan","Washtenaw",2018,365,238,121,6,0,0,0,150,67,46,0,0,161,204,0
"Michigan","Wayne",2018,365,105,253,7,0,0,0,133,78,57,0,1,50,294,20
"Michigan","Wexford",2018,356,330,24,2,0,0,0,122,49,35,0,0,356,0,0
"Minnesota","Anoka",2018,365,223,141,1,0,0,0,115,66,44,0,3,158,204,0
"Minnesota","Becker",2018,358,301,57,0,0,0,0,100,55,35,0,0,175,183,0
"Minnesota","Beltrami",2018,352,309,42,1,0,0,0,106,52,31,0,0,0,352,0
"Minnesota","Carlton",2018,354,319,35,0,0,0,0,94,50,30,0,0,146,208,0
"Minnesota","Cass",2018,320,268,52,0,0,0,0,100,55,31,0,0,0,320,0
"Minnesota","Cook",2018,353,330,23,0,0,0,0,69,42,23,0,0,0,353,0
"Minnesota","Crow Wing",2018,348,292,55,1,0,0,0,107,57,32,0,0,142,206,0
"Minnesota","Dakota",2018,365,257,108,0,0,0,0,92,59,41,0,32,0,333,0
"Minnesota","Goodhue",2018,231,206,24,1,0,0,0,133,51,38,0,0,231,0,0
"Minnesota","Hennepin",2018,365,175,189,1,0,0,0,104,68,51,4,5,38,216,102
"Minnesota","Lake",2018,365,310,55,0,0,0,0,96,56,34,0,0,149,108,108
"Minnesota","Lyon",2018,365,308,57,0,0,0,0,86,55,36,0,0,125,240,0
"Minnesota","Mille Lacs",2018,126,114,12,0,0,0,0,74,49,30,0,0,126,0,0
"Minnesota","Olmsted",2018,361,222,139,0,0,0,0,98,61,44,0,0,84,277,0
"Minnesota","Ramsey",2018,365,217,147,1,0,0,0,111,64,44,0,0,0,341,24
"Minnesota","Saint Louis",2018,365,284,79,2,0,0,0,109,61,39,0,0,223,132,10
"Minnesota","Scott",2018,357,306,49,2,0,0,0,112,56,37,0,0,279,78,0
"Minnesota","Stearns",2018,365,283,81,1,0,0,0,101,61,38,0,0,158,207,0
"Minnesota","Washington",2018,365,158,207,0,0,0,0,100,68,53,0,0,46,270,49
"Minnesota","Winona",2018,113,96,17,0,0,0,0,80,54,26,0,0,0,113,0
"Minnesota","Wright",2018,365,271,91,3,0,0,0,122,63,42,0,0,168,197,0
"Mississippi","Bolivar",2018,312,182,128,2,0,0,0,129,67,47,0,0,100,212,0
"Mississippi","DeSoto",2018,365,199,163,2,1,0,0,159,63,49,0,0,65,300,0
"Mississippi","Forrest",2018,359,195,163,1,0,0,0,119,62,49,0,0,0,359,0
"Mississippi","Grenada",2018,105,77,28,0,0,0,0,82,55,36,0,0,0,105,0
"Mississippi","Hancock",2018,363,257,105,1,0,0,0,102,59,41,0,0,113,250,0
"Mississippi","Harrison",2018,364,223,138,3,0,0,0,115,63,45,0,0,109,255,0
"Mississippi","Hinds",2018,365,165,199,1,0,0,0,112,71,52,0,0,66,299,0
"Mississippi","Jackson",2018,362,219,141,2,0,0,0,105,62,47,0,0,96,266,0
"Mississippi","Lauderdale",2018,230,200,30,0,0,0,0,87,54,37,0,0,230,0,0
"Mississippi","Lee",2018,243,226,17,0,0,0,0,80,49,36,0,0,243,0,0
"Mississippi","Yalobusha",2018,325,318,7,0,0,0,0,71,44,29,0,0,325,0,0
"Missouri","Andrew",2018,245,186,58,1,0,0,0,112,74,42,0,0,245,0,0
"Missouri","Boone",2018,245,208,36,1,0,0,0,105,54,40,0,0,245,0,0
"Missouri","Buchanan",2018,363,201,162,0,0,0,0,77,60,47,0,0,0,348,15
"Missouri","Callaway",2018,245,210,35,0,0,0,0,90,58,40,0,0,245,0,0
"Missouri","Cass",2018,364,266,98,0,0,0,0,97,61,41,0,0,183,181,0
"Missouri","Cedar",2018,363,236,127,0,0,0,0,84,62,43,0,0,142,221,0
"Missouri","Clay",2018,363,251,101,11,0,0,0,147,68,42,0,0,192,171,0
"Missouri","Clinton",2018,245,192,51,2,0,0,0,143,71,42,0,0,245,0,0
"Missouri","Greene",2018,365,242,123,0,0,0,0,93,59,44,0,0,144,216,5
"Missouri","Jackson",2018,365,223,142,0,0,0,0,77,59,44,0,22,0,322,21
"Missouri","Jasper",2018,365,304,61,0,0,0,0,95,54,36,0,0,226,0,139
"Missouri","Jefferson",2018,351,255,90,6,0,0,0,119,63,42,0,0,151,166,34
"Missouri","Lincoln",2018,245,209,33,3,0,0,0,143,67,41,0,0,245,0,0
"Missouri","Monroe",2018,365,336,28,1,0,0,0,105,49,35,0,0,365,0,0
"Missouri","Perry",2018,245,208,36,1,0,0,0,126,61,39,0,0,245,0,0
"Missouri","Saint Charles",2018,245,190,47,8,0,0,0,147,71,42,0,0,245,0,0
"Missouri","Saint Louis",2018,365,178,181,6,0,0,0,119,71,51,0,18,126,221,0
"Missouri","Sainte Genevieve",2018,245,210,35,0,0,0,0,97,58,40,0,0,245,0,0
"Missouri","St. Louis City",2018,365,129,226,9,1,0,0,182,73,55,0,5,75,278,7
"Missouri","Stoddard",2018,117,92,25,0,0,0,0,71,55,32,0,0,0,117,0
"Missouri","Taney",2018,119,101,18,0,0,0,0,78,55,28,0,0,0,119,0
"Montana","Cascade",2018,360,303,51,5,1,0,0,166,56,33,0,0,0,360,0
"Montana","Fergus",2018,365,313,46,5,1,0,0,161,54,40,0,0,306,58,1
"Montana","Flathead",2018,365,222,127,11,5,0,0,193,70,45,0,0,144,206,15
"Montana","Gallatin",2018,365,289,70,5,1,0,0,154,57,32,0,4,0,361,0
"Montana","Lake",2018,118,107,8,3,0,0,0,117,48,11,0,0,0,118,0
"Montana","Lewis and Clark",2018,365,238,117,7,3,0,0,169,67,46,0,0,207,158,0
"Montana","Lincoln",2018,365,139,206,8,12,0,0,186,80,55,0,0,0,362,3
"Montana","Missoula",2018,365,146,215,3,1,0,0,154,80,54,0,0,68,297,0
"Montana","Phillips",2018,360,309,47,3,1,0,0,160,54,37,0,1,262,97,0
"Montana","Powder River",2018,362,272,86,4,0,0,0,117,67,41,0,0,231,121,10
"Montana","Powell",2018,113,104,9,0,0,0,0,93,45,12,0,0,0,113,0
"Montana","Ravalli",2018,351,280,71,0,0,0,0,90,62,24,0,0,0,351,0
"Montana","Richland",2018,364,298,65,1,0,0,0,139,58,41,0,0,287,77,0
"Montana","Roosevelt",2018,105,93,10,2,0,0,0,134,52,17,0,0,0,105,0
"Montana","Rosebud",2018,365,302,61,2,0,0,0,133,57,38,0,0,266,77,22
"Montana","Sanders",2018,365,256,95,14,0,0,0,148,73,37,0,0,0,353,12
"Montana","Sheridan",2018,112,99,12,1,0,0,0,118,52,20,0,0,0,112,0
"Montana","Silver Bow",2018,363,284,78,1,0,0,0,120,61,25,0,0,0,242,121
"Montana","Yellowstone",2018,345,251,91,2,1,0,0,155,60,37,0,0,0,345,0
"Nebraska","Cass",2018,337,332,5,0,0,0,0,57,31,15,0,0,0,0,337
"Nebraska","Douglas",2018,365,198,163,4,0,0,0,108,67,47,0,0,155,199,11
"Nebraska","Hall",2018,111,92,19,0,0,0,0,72,54,30,0,0,0,111,0
"Nebraska","Knox",2018,357,329,28,0,0,0,0,93,48,34,0,0,357,0,0
"Nebraska","Lancaster",2018,289,239,50,0,0,0,0,80,55,36,0,0,217,72,0
"Nebraska","Sarpy",2018,349,205,144,0,0,0,0,94,61,46,0,0,0,349,0
"Nebraska","Scotts Bluff",2018,116,91,25,0,0,0,0,74,54,29,0,0,0,116,0
"Nebraska","Thomas",2018,114,104,10,0,0,0,0,79,47,21,0,0,0,114,0
"Nebraska","Washington",2018,116,86,30,0,0,0,0,95,58,39,0,0,0,116,0
"Nevada","Carson City",2018,365,243,114,5,3,0,0,163,64,46,0,0,284,81,0
"Nevada","Churchill",2018,332,256,71,5,0,0,0,129,67,44,0,0,332,0,0
"Nevada","Clark",2018,365,104,212,48,1,0,0,155,108,63,0,34,216,103,12
"Nevada","Douglas",2018,362,291,61,6,2,2,0,229,60,21,0,0,0,362,0
"Nevada","Elko",2018,346,296,46,4,0,0,0,126,61,19,0,0,77,24,245
"Nevada","Lyon",2018,362,304,50,8,0,0,0,133,58,40,0,0,362,0,0
"Nevada","Nye",2018,365,350,15,0,0,0,0,99,32,18,0,0,0,0,365
"Nevada","Washoe",2018,365,177,169,19,0,0,0,146,80,51,0,2,240,107,16
"Nevada","White Pine",2018,355,259,90,6,0,0,0,108,71,44,0,0,348,7,0
"New Hampshire","Belknap",2018,283,257,26,0,0,0,0,80,49,33,0,0,200,83,0
"New Hampshire","Cheshire",2018,365,300,65,0,0,0,0,86,55,36,0,0,224,141,0
"New Hampshire","Coos",2018,271,222,46,3,0,0,0,115,64,44,0,0,224,47,0
"New Hampshire","Grafton",2018,365,294,71,0,0,0,0,90,55,39,0,0,184,181,0
"New Hampshire","Hillsborough",2018,365,327,38,0,0,0,0,97,51,37,1,0,335,29,0
"New Hampshire","Merrimack",2018,213,203,10,0,0,0,0,87,47,38,0,0,213,0,0
"New Hampshire","Rockingham",2018,365,309,53,3,0,0,0,115,55,39,0,0,248,117,0
"New Jersey","Atlantic",2018,365,277,87,1,0,0,0,112,56,41,0,0,183,182,0
"New Jersey","Bergen",2018,365,153,198,12,2,0,0,164,76,53,1,42,56,266,0
"New Jersey","Camden",2018,365,166,194,5,0,0,0,140,71,52,1,6,94,264,0
"New Jersey","Cumberland",2018,365,241,124,0,0,0,0,93,60,43,0,14,107,244,0
"New Jersey","Essex",2018,364,219,141,3,1,0,0,177,67,43,2,24,121,217,0
"New Jersey","Gloucester",2018,276,212,57,7,0,0,0,147,67,40,0,0,215,61,0
"New Jersey","Hudson",2018,365,190,166,7,2,0,0,174,69,49,0,50,90,225,0
"New Jersey","Hunterdon",2018,352,236,111,3,2,0,0,179,65,43,0,0,161,191,0
"New Jersey","Mercer",2018,365,229,129,6,1,0,0,187,67,43,0,0,158,207,0
"New Jersey","Middlesex",2018,365,239,120,6,0,0,0,133,65,42,0,9,153,203,0
"New Jersey","Monmouth",2018,245,220,25,0,0,0,0,100,51,33,0,0,245,0,0
"New Jersey","Morris",2018,365,319,41,5,0,0,0,136,56,35,0,12,315,38,0
"New Jersey","Ocean",2018,349,264,77,8,0,0,0,143,61,39,0,0,171,178,0
"New Jersey","Passaic",2018,277,220,54,3,0,0,0,150,64,39,0,0,200,77,0
"New Jersey","Union",2018,365,156,209,0,0,0,0,96,64,52,0,18,0,347,0
"New Jersey","Warren",2018,357,250,106,1,0,0,0,112,64,40,0,19,102,236,0
"New Mexico","Bernalillo",2018,365,137,209,18,1,0,0,165,90,57,0,0,223,103,39
"New Mexico","Catron",2018,117,117,0,0,0,0,0,49,28,11,0,0,0,117,0
"New Mexico","Chaves",2018,118,102,16,0,0,0,0,62,52,28,0,0,0,118,0
"New Mexico","Dona Ana",2018,365,121,212,28,4,0,0,187,100,58,0,2,241,81,41
"New Mexico","Eddy",2018,365,210,135,17,3,0,0,185,90,48,0,7,349,9,0
"New Mexico","Lea",2018,365,193,166,6,0,0,0,143,80,50,0,1,244,120,0
"New Mexico","Lincoln",2018,116,113,3,0,0,0,0,58,30,15,0,0,0,116,0
"New Mexico","Los Alamos",2018,120,120,0,0,0,0,0,43,31,13,0,0,0,120,0
"New Mexico","Luna",2018,357,343,11,3,0,0,0,137,32,16,0,0,0,0,357
"New Mexico","Rio Arriba",2018,362,246,113,3,0,0,0,126,77,46,0,0,360,2,0
"New Mexico","San Juan",2018,365,213,136,16,0,0,0,129,93,47,0,2,363,0,0
"New Mexico","Sandoval",2018,354,223,119,12,0,0,0,119,84,45,0,0,348,3,3
"New Mexico","Santa Fe",2018,365,276,86,3,0,0,0,122,67,44,0,0,343,22,0
"New Mexico","Socorro",2018,112,107,5,0,0,0,0,61,39,18,0,0,0,112,0
"New Mexico","Taos",2018,365,319,46,0,0,0,0,69,52,30,0,0,0,365,0
"New Mexico","Valencia",2018,359,238,116,5,0,0,0,108,80,45,0,0,359,0,0
"New York","Albany",2018,365,250,113,2,0,0,0,112,63,42,0,0,142,223,0
"New York","Bronx",2018,365,229,127,9,0,0,0,150,65,44,0,51,142,172,0
"New York","Chautauqua",2018,358,300,54,4,0,0,0,126,61,37,0,0,323,35,0
"New York","Dutchess",2018,349,327,20,1,1,0,0,156,46,31,0,0,349,0,0
"New York","Erie",2018,365,220,143,2,0,0,0,112,67,45,0,5,124,236,0
"New York","Essex",2018,365,317,46,2,0,0,0,108,54,41,0,0,348,17,0
"New York","Hamilton",2018,352,341,11,0,0,0,0,97,45,33,0,0,352,0,0
"New York","Herkimer",2018,245,233,12,0,0,0,0,93,48,36,0,0,245,0,0
"New York","Jefferson",2018,329,307,20,2,0,0,0,105,47,33,0,0,329,0,0
"New York","Kings",2018,365,271,94,0,0,0,0,82,56,34,0,0,0,365,0
"New York","Monroe",2018,365,248,113,4,0,0,0,108,61,42,0,1,142,222,0
"New York","Nassau",2018,365,305,60,0,0,0,0,93,54,28,0,0,0,365,0
"New York","New York",2018,365,176,178,10,1,0,0,151,70,51,0,0,85,280,0
"New York","Niagara",2018,320,294,25,1,0,0,0,101,50,34,0,0,320,0,0
"New York","Oneida",2018,364,311,53,0,0,0,0,74,53,24,0,0,0,364,0
"New York","Onondaga",2018,364,297,65,2,0,0,0,115,58,37,0,0,259,105,0
"New York","Orange",2018,365,279,85,1,0,0,0,147,57,39,0,0,207,158,0
"New York","Oswego",2018,350,324,25,1,0,0,0,112,47,32,0,0,350,0,0
"New York","Putnam",2018,337,317,18,1,1,0,0,151,45,31,0,0,337,0,0
"New York","Queens",2018,365,229,128,8,0,0,0,140,64,45,0,35,121,209,0
"New York","Richmond",2018,363,229,128,6,0,0,0,136,64,42,0,0,101,262,0
"New York","Rockland",2018,365,301,58,5,0,1,0,210,57,38,0,0,252,113,0
"New York","Saratoga",2018,361,341,19,1,0,0,0,119,45,31,0,0,361,0,0
"New York","Steuben",2018,363,313,50,0,0,0,0,87,52,34,3,0,263,97,0
"New York","Suffolk",2018,365,254,100,10,1,0,0,172,62,43,0,0,222,143,0
"New York","Tompkins",2018,360,332,27,1,0,0,0,101,47,33,0,0,360,0,0
"New York","Wayne",2018,239,210,25,4,0,0,0,115,58,38,0,0,239,0,0
"New York","Westchester",2018,365,295,58,11,1,0,0,169,61,38,0,0,255,110,0
"North Carolina","Alexander",2018,233,198,35,0,0,0,0,100,58,40,0,0,233,0,0
"North Carolina","Avery",2018,357,319,38,0,0,0,0,87,51,38,0,0,329,28,0
"North Carolina","Buncombe",2018,364,261,103,0,0,0,0,93,58,40,0,0,134,230,0
"North Carolina","Caldwell",2018,244,209,35,0,0,0,0,93,58,39,0,0,244,0,0
"North Carolina","Carteret",2018,222,202,20,0,0,0,0,77,49,38,0,0,222,0,0
"North Carolina","Caswell",2018,232,198,34,0,0,0,0,97,58,40,0,0,232,0,0
"North Carolina","Catawba",2018,352,226,126,0,0,0,0,80,60,43,0,0,0,352,0
"North Carolina","Cumberland",2018,349,240,109,0,0,0,0,100,60,42,0,0,137,207,5
"North Carolina","Davidson",2018,353,185,168,0,0,0,0,79,61,49,0,0,0,353,0
"North Carolina","Durham",2018,358,191,167,0,0,0,0,100,62,48,0,0,94,264,0
"North Carolina","Edgecombe",2018,354,286,68,0,0,0,0,80,55,36,0,0,133,221,0
"North Carolina","Forsyth",2018,365,189,174,2,0,0,0,101,68,50,0,1,118,246,0
"North Carolina","Graham",2018,195,165,30,0,0,0,0,93,64,43,0,0,195,0,0
"North Carolina","Granville",2018,233,193,40,0,0,0,0,93,61,42,0,0,233,0,0
"North Carolina","Guilford",2018,355,238,116,1,0,0,0,105,64,44,0,0,151,191,13
"North Carolina","Haywood",2018,280,221,58,1,0,0,0,105,67,44,0,0,240,40,0
"North Carolina","Hyde",2018,109,103,6,0,0,0,0,59,42,26,0,0,0,109,0
"North Carolina","Jackson",2018,237,175,61,1,0,0,0,108,67,43,0,0,146,91,0
"North Carolina","Johnston",2018,354,228,126,0,0,0,0,90,59,44,0,0,87,267,0
"North Carolina","Lee",2018,210,95,115,0,0,0,0,85,63,52,0,0,76,134,0
"North Carolina","Lenoir",2018,278,249,28,1,0,0,0,108,51,36,0,0,222,0,56
