"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Polk",2019,365,251,114,0,0,0,0,100,60,42,0,2,174,189,0
"Iowa","Pottawattamie",2019,130,93,37,0,0,0,0,73,58,38,0,0,0,117,13
"Iowa","Scott",2019,365,168,195,2,0,0,0,112,69,52,0,0,82,216,67
"Iowa","Van Buren",2019,361,266,95,0,0,0,0,97,58,42,0,1,130,230,0
"Iowa","Woodbury",2019,118,91,27,0,0,0,0,83,58,38,0,0,0,118,0
"Kansas","Chase",2019,118,105,12,1,0,0,0,113,51,27,0,0,0,118,0
"Kansas","Ford",2019,304,301,3,0,0,0,0,54,31,15,0,0,0,0,304
"Kansas","Johnson",2019,362,308,54,0,0,0,0,77,53,38,0,0,246,116,0
"Kansas","Leavenworth",2019,362,347,15,0,0,0,0,97,45,33,0,0,362,0,0
"Kansas","Neosho",2019,365,219,145,1,0,0,0,119,62,45,0,0,122,242,1
"Kansas","Sedgwick",2019,365,282,83,0,0,0,0,97,58,41,0,8,253,100,4
"Kansas","Shawnee",2019,365,216,148,0,1,0,0,161,63,45,0,0,128,237,0
"Kansas","Sherman",2019,358,354,4,0,0,0,0,58,31,12,0,0,0,0,358
"Kansas","Sumner",2019,365,287,78,0,0,0,0,97,57,41,0,3,244,110,8
"Kansas","Trego",2019,364,310,54,0,0,0,0,99,53,37,0,0,252,112,0
"Kansas","Wyandotte",2019,365,239,125,1,0,0,0,137,63,43,0,24,155,185,1
"Kentucky","Bell",2019,263,238,25,0,0,0,0,77,50,40,0,0,222,41,0
"Kentucky","Boone",2019,239,222,17,0,0,0,0,80,49,39,0,0,239,0,0
"Kentucky","Boyd",2019,365,259,106,0,0,0,0,74,58,44,0,4,124,236,1
"Kentucky","Bullitt",2019,243,214,29,0,0,0,0,93,51,41,0,0,243,0,0
"Kentucky","Campbell",2019,362,241,120,1,0,0,0,108,60,44,0,21,127,214,0
"Kentucky","Carter",2019,285,266,19,0,0,0,0,67,49,37,0,0,215,69,1
"Kentucky","Christian",2019,278,228,50,0,0,0,0,80,54,40,0,0,198,80,0
"Kentucky","Daviess",2019,364,220,143,1,0,0,0,101,63,46,0,0,137,227,0
"Kentucky","Edmonson",2019,365,225,140,0,0,0,0,77,60,46,0,0,134,231,0
"Kentucky","Fayette",2019,364,231,133,0,0,0,0,80,58,46,0,5,127,232,0
"Kentucky","Greenup",2019,242,237,5,0,0,0,0,58,45,37,0,0,242,0,0
"Kentucky","Hancock",2019,245,208,37,0,0,0,0,84,54,42,0,0,245,0,0
"Kentucky","Hardin",2019,363,261,102,0,0,0,0,72,57,44,0,0,128,235,0
"Kentucky","Henderson",2019,59,29,30,0,0,0,0,71,65,53,0,0,0,59,0
"Kentucky","Jefferson",2019,365,124,239,2,0,0,0,136,71,54,0,1,99,265,0
"Kentucky","Jessamine",2019,245,221,24,0,0,0,0,67,50,43,0,0,245,0,0
"Kentucky","Livingston",2019,261,237,24,0,0,0,0,77,50,41,0,0,242,0,19
"Kentucky","McCracken",2019,361,186,175,0,0,0,0,97,63,50,0,2,101,257,1
"Kentucky","Morgan",2019,356,341,15,0,0,0,0,80,47,36,0,0,356,0,0
"Kentucky","Oldham",2019,242,203,38,1,0,0,0,105,58,42,0,0,242,0,0
"Kentucky","Perry",2019,353,238,115,0,0,0,0,87,57,44,0,0,106,247,0
"Kentucky","Pike",2019,361,286,75,0,0,0,0,68,55,41,0,0,111,250,0
"Kentucky","Pulaski",2019,282,251,31,0,0,0,0,67,52,41,0,0,202,80,0
"Kentucky","Simpson",2019,244,222,22,0,0,0,0,67,50,40,0,0,244,0,0
"Kentucky","Trigg",2019,353,328,25,0,0,0,0,87,49,37,0,0,353,0,0
"Kentucky","Warren",2019,348,237,111,0,0,0,0,76,58,44,0,0,98,250,0
"Kentucky","Washington",2019,364,331,33,0,0,0,0,80,50,39,0,0,364,0,0
"Louisiana","Ascension",2019,361,319,41,1,0,0,0,101,54,33,0,7,354,0,0
"Louisiana","Bossier",2019,357,282,75,0,0,0,0,86,55,37,0,0,175,175,7
"Louisiana","Caddo",2019,356,271,85,0,0,0,0,82,59,39,0,0,251,105,0
"Louisiana","Calcasieu",2019,365,131,234,0,0,0,0,90,65,53,0,1,69,295,0
"Louisiana","East Baton Rouge",2019,365,190,173,2,0,0,0,108,71,50,0,3,102,260,0
"Louisiana","Iberville",2019,365,290,71,4,0,0,0,119,59,38,0,1,283,81,0
"Louisiana","Jefferson",2019,365,269,96,0,0,0,0,84,58,42,0,2,204,159,0
"Louisiana","Lafayette",2019,365,212,153,0,0,0,0,84,61,46,0,0,116,249,0
"Louisiana","Lafourche",2019,360,173,185,2,0,0,0,126,63,51,0,0,81,279,0
"Louisiana","Livingston",2019,365,198,167,0,0,0,0,97,63,48,0,0,103,262,0
"Louisiana","Orleans",2019,365,292,73,0,0,0,0,90,57,36,0,52,0,307,6
"Louisiana","Ouachita",2019,363,310,53,0,0,0,0,71,52,36,0,0,300,63,0
"Louisiana","Pointe Coupee",2019,351,322,26,3,0,0,0,112,49,33,0,0,351,0,0
"Louisiana","Rapides",2019,119,88,31,0,0,0,0,74,58,40,0,0,0,119,0
"Louisiana","St. Bernard",2019,365,159,205,1,0,0,0,112,64,52,0,0,82,283,0
"Louisiana","St. James",2019,359,344,15,0,0,0,0,97,46,29,0,0,359,0,0
"Louisiana","St. John the Baptist",2019,364,334,30,0,0,0,0,93,48,33,0,0,364,0,0
"Louisiana","St. Martin",2019,355,330,25,0,0,0,0,80,48,34,0,0,355,0,0
"Louisiana","St. Tammany",2019,363,266,97,0,0,0,0,84,60,41,0,0,187,176,0
"Louisiana","Tangipahoa",2019,117,84,33,0,0,0,0,68,58,40,0,0,0,117,0
"Louisiana","Terrebonne",2019,120,93,27,0,0,0,0,73,57,37,0,0,0,120,0
"Louisiana","West Baton Rouge",2019,364,202,162,0,0,0,0,100,62,47,0,8,93,263,0
"Maine","Androscoggin",2019,361,327,34,0,0,0,0,76,49,33,0,0,162,198,1
"Maine","Aroostook",2019,365,304,59,1,1,0,0,182,55,36,0,0,176,176,13
"Maine","Cumberland",2019,365,208,157,0,0,0,0,100,59,47,0,0,65,297,3
"Maine","Hancock",2019,365,339,25,1,0,0,0,105,49,37,2,0,320,42,1
"Maine","Kennebec",2019,361,352,9,0,0,0,0,70,44,29,0,129,211,21,0
"Maine","Knox",2019,213,204,9,0,0,0,0,84,47,36,0,0,213,0,0
"Maine","Oxford",2019,334,305,29,0,0,0,0,72,49,33,0,0,148,186,0
"Maine","Penobscot",2019,362,336,26,0,0,0,0,72,47,33,0,0,177,182,3
"Maine","Washington",2019,363,360,3,0,0,0,0,71,45,34,0,0,362,1,0
"Maine","York",2019,231,216,14,1,0,0,0,115,48,38,0,0,231,0,0
"Maryland","Anne Arundel",2019,264,179,78,7,0,0,0,143,77,45,0,0,243,0,21
"Maryland","Baltimore",2019,365,232,124,9,0,0,0,150,71,46,0,6,226,133,0
"Maryland","Baltimore (City)",2019,363,217,140,6,0,0,0,126,65,46,0,15,142,206,0
"Maryland","Calvert",2019,232,214,18,0,0,0,0,71,49,39,0,0,232,0,0
"Maryland","Carroll",2019,241,205,35,1,0,0,0,101,54,43,0,0,241,0,0
"Maryland","Cecil",2019,361,265,93,3,0,0,0,150,61,42,0,0,203,158,0
"Maryland","Charles",2019,221,202,19,0,0,0,0,77,50,40,0,0,221,0,0
"Maryland","Dorchester",2019,365,281,81,3,0,0,0,126,58,43,0,0,280,85,0
"Maryland","Frederick",2019,243,198,44,1,0,0,0,112,58,44,0,0,243,0,0
"Maryland","Garrett",2019,365,311,54,0,0,0,0,71,53,39,2,0,238,125,0
"Maryland","Harford",2019,359,229,121,9,0,0,0,133,71,45,0,0,210,149,0
"Maryland","Howard",2019,365,267,98,0,0,0,0,81,58,39,0,77,0,288,0
"Maryland","Kent",2019,360,272,87,1,0,0,0,101,61,42,0,0,215,145,0
"Maryland","Montgomery",2019,361,284,77,0,0,0,0,88,57,41,0,0,190,171,0
"Maryland","Prince George's",2019,365,234,125,6,0,0,0,122,64,45,0,0,247,118,0
"Maryland","Washington",2019,360,279,81,0,0,0,0,93,58,42,0,0,173,187,0
"Massachusetts","Barnstable",2019,359,346,13,0,0,0,0,93,45,36,0,0,353,6,0
"Massachusetts","Berkshire",2019,364,266,98,0,0,0,0,87,57,41,0,0,151,213,0
"Massachusetts","Bristol",2019,364,279,85,0,0,0,0,97,56,43,0,0,248,116,0
"Massachusetts","Dukes",2019,352,329,19,4,0,0,0,126,48,39,0,0,341,11,0
"Massachusetts","Essex",2019,364,288,75,1,0,0,0,122,55,41,0,2,193,169,0
"Massachusetts","Franklin",2019,364,281,83,0,0,0,0,89,56,40,0,0,189,175,0
"Massachusetts","Hampden",2019,364,260,104,0,0,0,0,93,58,43,0,6,157,201,0
"Massachusetts","Hampshire",2019,364,296,68,0,0,0,0,93,54,41,0,1,231,132,0
"Massachusetts","Middlesex",2019,364,289,75,0,0,0,0,80,54,41,0,7,168,189,0
"Massachusetts","Norfolk",2019,362,352,10,0,0,0,0,100,44,34,0,13,349,0,0
"Massachusetts","Plymouth",2019,363,289,74,0,0,0,0,90,54,40,0,0,193,170,0
"Massachusetts","Suffolk",2019,365,224,141,0,0,0,0,87,58,46,1,6,61,297,0
"Massachusetts","Worcester",2019,365,238,127,0,0,0,0,93,59,45,1,3,127,234,0
"Michigan","Allegan",2019,276,224,48,4,0,0,0,115,62,39,0,0,231,45,0
"Michigan","Bay",2019,316,252,64,0,0,0,0,85,55,34,0,0,0,316,0
"Michigan","Benzie",2019,247,232,15,0,0,0,0,93,46,36,0,0,247,0,0
"Michigan","Berrien",2019,260,232,26,2,0,0,0,112,51,39,0,0,260,0,0
"Michigan","Cass",2019,255,229,26,0,0,0,0,90,51,39,0,0,255,0,0
"Michigan","Chippewa",2019,58,42,16,0,0,0,0,66,56,43,0,0,0,58,0
"Michigan","Clinton",2019,248,243,5,0,0,0,0,67,46,35,0,0,248,0,0
"Michigan","Genesee",2019,340,225,115,0,0,0,0,75,60,42,0,0,145,195,0
"Michigan","Huron",2019,259,250,9,0,0,0,0,90,46,36,0,0,259,0,0
"Michigan","Ingham",2019,365,274,91,0,0,0,0,78,55,40,0,2,144,219,0
"Michigan","Kalamazoo",2019,362,260,102,0,0,0,0,87,58,43,0,0,139,223,0
"Michigan","Kent",2019,365,261,104,0,0,0,0,90,59,40,3,0,174,184,4
"Michigan","Keweenaw",2019,117,114,3,0,0,0,0,73,28,12,0,0,0,117,0
"Michigan","Lenawee",2019,358,233,125,0,0,0,0,91,61,44,0,0,122,236,0
"Michigan","Macomb",2019,292,238,53,1,0,0,0,101,58,39,0,0,234,58,0
"Michigan","Manistee",2019,269,243,25,1,0,0,0,101,50,36,0,0,233,36,0
"Michigan","Mason",2019,254,244,10,0,0,0,0,64,46,35,0,0,254,0,0
"Michigan","Missaukee",2019,363,306,57,0,0,0,0,74,54,36,0,0,252,111,0
"Michigan","Monroe",2019,61,57,4,0,0,0,0,76,46,16,0,0,0,0,61
"Michigan","Muskegon",2019,262,236,25,1,0,0,0,133,50,38,0,0,262,0,0
"Michigan","Oakland",2019,293,233,58,2,0,0,0,122,60,39,0,0,228,65,0
"Michigan","Ottawa",2019,360,300,60,0,0,0,0,100,61,37,0,78,216,63,3
"Michigan","Schoolcraft",2019,364,339,25,0,0,0,0,90,46,31,0,0,222,142,0
"Michigan","St. Clair",2019,365,266,96,3,0,0,0,108,60,41,0,0,138,227,0
"Michigan","Tuscola",2019,355,345,10,0,0,0,0,77,46,33,0,0,355,0,0
"Michigan","Washtenaw",2019,365,248,117,0,0,0,0,89,61,44,0,0,174,191,0
"Michigan","Wayne",2019,365,81,275,9,0,0,0,142,77,58,0,4,28,325,8
"Michigan","Wexford",2019,340,322,18,0,0,0,0,74,46,34,0,0,340,0,0
"Minnesota","Anoka",2019,364,274,89,1,0,0,0,122,59,39,2,5,205,152,0
"Minnesota","Becker",2019,360,325,34,1,0,0,0,105,50,31,0,0,170,190,0
"Minnesota","Beltrami",2019,352,307,43,1,1,0,0,191,53,26,0,0,0,352,0
"Minnesota","Carlton",2019,356,341,15,0,0,0,0,80,45,28,0,0,206,150,0
"Minnesota","Cass",2019,350,321,28,1,0,0,0,125,44,18,0,0,0,350,0
"Minnesota","Cook",2019,334,317,17,0,0,0,0,81,39,22,0,0,0,334,0
"Minnesota","Crow Wing",2019,359,324,34,1,0,0,0,101,50,31,0,0,162,197,0
"Minnesota","Dakota",2019,365,269,96,0,0,0,0,90,61,36,0,23,0,342,0
"Minnesota","Goodhue",2019,216,203,13,0,0,0,0,97,48,37,0,0,216,0,0
"Minnesota","Hennepin",2019,365,187,178,0,0,0,0,95,65,49,0,3,41,230,91
"Minnesota","Lake",2019,363,333,30,0,0,0,0,83,48,31,0,0,117,213,33
"Minnesota","Lyon",2019,362,306,56,0,0,0,0,87,54,34,0,0,163,199,0
"Minnesota","Mille Lacs",2019,247,239,8,0,0,0,0,90,44,32,0,0,247,0,0
"Minnesota","Olmsted",2019,364,271,93,0,0,0,0,86,60,40,0,0,137,227,0
"Minnesota","Ramsey",2019,365,246,119,0,0,0,0,91,63,39,0,0,0,346,19
"Minnesota","Saint Louis",2019,365,306,58,1,0,0,0,101,55,38,0,0,153,203,9
"Minnesota","Scott",2019,365,273,92,0,0,0,0,93,58,38,0,0,192,173,0
"Minnesota","Stearns",2019,344,290,54,0,0,0,0,94,55,34,0,0,194,150,0
"Minnesota","Washington",2019,260,192,68,0,0,0,0,87,64,37,0,0,170,89,1
"Minnesota","Winona",2019,115,102,13,0,0,0,0,65,52,21,0,0,0,115,0
"Minnesota","Wright",2019,362,289,73,0,0,0,0,90,58,36,0,0,199,163,0
"Mississippi","Bolivar",2019,364,197,167,0,0,0,0,96,64,49,0,0,95,269,0
"Mississippi","DeSoto",2019,364,222,141,1,0,0,0,136,60,46,0,0,93,271,0
"Mississippi","Forrest",2019,358,210,148,0,0,0,0,77,60,46,0,0,0,358,0
"Mississippi","Hancock",2019,365,263,102,0,0,0,0,80,58,43,0,0,122,243,0
"Mississippi","Harrison",2019,363,201,162,0,0,0,0,97,63,47,0,0,69,294,0
"Mississippi","Hinds",2019,365,161,204,0,0,0,0,100,66,52,0,0,70,295,0
"Mississippi","Jackson",2019,365,232,132,1,0,0,0,105,61,46,0,0,94,271,0
"Mississippi","Lauderdale",2019,245,229,16,0,0,0,0,77,49,36,0,0,245,0,0
"Mississippi","Lee",2019,241,222,19,0,0,0,0,84,49,39,0,0,241,0,0
"Mississippi","Yalobusha",2019,348,334,14,0,0,0,0,71,45,33,0,0,348,0,0
"Missouri","Andrew",2019,245,227,18,0,0,0,0,80,49,40,0,0,245,0,0
"Missouri","Boone",2019,245,239,6,0,0,0,0,71,46,38,0,0,245,0,0
"Missouri","Buchanan",2019,365,223,142,0,0,0,0,84,61,42,0,0,0,327,38
"Missouri","Callaway",2019,245,238,7,0,0,0,0,71,47,39,0,0,245,0,0
"Missouri","Cass",2019,365,289,76,0,0,0,0,93,57,42,0,0,173,192,0
"Missouri","Cedar",2019,351,237,114,0,0,0,0,80,61,44,0,0,128,223,0
"Missouri","Clay",2019,365,266,99,0,0,0,0,90,61,43,0,0,203,162,0
"Missouri","Clinton",2019,245,213,32,0,0,0,0,87,54,42,0,0,245,0,0
"Missouri","Greene",2019,365,262,103,0,0,0,0,77,57,43,0,0,143,208,14
"Missouri","Jackson",2019,365,192,173,0,0,0,0,93,65,49,0,19,0,330,16
"Missouri","Jasper",2019,365,324,40,1,0,0,0,108,51,37,0,0,220,0,145
"Missouri","Jefferson",2019,361,252,107,2,0,0,0,105,62,42,0,0,182,167,12
"Missouri","Lincoln",2019,245,223,22,0,0,0,0,100,50,40,0,0,245,0,0
"Missouri","Monroe",2019,365,357,8,0,0,0,0,71,45,35,0,0,365,0,0
"Missouri","Perry",2019,245,224,21,0,0,0,0,87,50,40,0,0,245,0,0
"Missouri","Saint Charles",2019,244,202,38,3,1,0,0,151,58,42,0,0,244,0,0
"Missouri","Saint Louis",2019,365,194,168,3,0,0,0,143,69,49,0,1,130,234,0
"Missouri","Sainte Genevieve",2019,244,229,15,0,0,0,0,87,49,38,0,0,244,0,0
"Missouri","St. Louis City",2019,365,135,225,5,0,0,0,129,72,54,0,4,91,264,6
"Missouri","Stoddard",2019,107,89,18,0,0,0,0,61,53,31,0,0,0,107,0
"Missouri","Taney",2019,120,112,8,0,0,0,0,59,46,26,0,0,0,120,0
"Montana","Cascade",2019,363,326,36,1,0,0,0,106,51,28,0,0,0,363,0
"Montana","Fergus",2019,365,343,22,0,0,0,0,86,48,38,0,0,313,50,2
"Montana","Flathead",2019,365,267,97,1,0,0,0,103,61,39,0,0,198,143,24
"Montana","Gallatin",2019,365,301,64,0,0,0,0,92,55,33,4,15,0,346,0
"Montana","Lake",2019,93,92,1,0,0,0,0,53,26,10,0,0,0,93,0
"Montana","Lewis and Clark",2019,365,251,112,2,0,0,0,144,68,43,0,0,200,165,0
"Montana","Lincoln",2019,364,189,174,1,0,0,0,102,75,48,0,0,0,353,11
"Montana","Missoula",2019,365,173,188,3,1,0,0,153,78,52,0,0,0,364,1
"Montana","Phillips",2019,365,342,23,0,0,0,0,71,48,34,0,0,295,70,0
"Montana","Powder River",2019,361,312,48,1,0,0,0,145,52,38,0,0,272,84,5
"Montana","Powell",2019,109,105,4,0,0,0,0,84,33,12,0,0,0,109,0
"Montana","Ravalli",2019,364,303,61,0,0,0,0,77,55,19,0,0,0,364,0
"Montana","Richland",2019,365,322,43,0,0,0,0,93,51,37,0,0,275,85,5
"Montana","Roosevelt",2019,93,89,4,0,0,0,0,54,29,13,0,0,0,93,0
"Montana","Rosebud",2019,365,328,36,1,0,0,0,108,51,36,0,2,269,64,30
"Montana","Sanders",2019,365,289,76,0,0,0,0,95,56,33,0,0,0,357,8
"Montana","Sheridan",2019,104,101,3,0,0,0,0,57,36,16,0,0,0,104,0
"Montana","Silver Bow",2019,363,293,70,0,0,0,0,92,60,24,0,0,0,236,127
"Montana","Yellowstone",2019,292,271,20,0,1,0,0,159,47,31,0,0,0,292,0
"Nebraska","Cass",2019,348,348,0,0,0,0,0,46,26,13,0,0,0,0,348
"Nebraska","Douglas",2019,365,273,92,0,0,0,0,80,59,42,0,0,156,207,2
"Nebraska","Hall",2019,97,87,10,0,0,0,0,64,51,25,0,0,0,97,0
"Nebraska","Knox",2019,355,342,13,0,0,0,0,80,46,35,0,0,355,0,0
"Nebraska","Lancaster",2019,288,249,39,0,0,0,0,70,52,36,0,0,214,74,0
"Nebraska","Sarpy",2019,350,240,110,0,0,0,0,82,60,39,0,0,0,350,0
"Nebraska","Scotts Bluff",2019,113,107,6,0,0,0,0,74,45,25,0,0,0,113,0
"Nebraska","Thomas",2019,109,105,4,0,0,0,0,62,34,16,0,0,0,109,0
"Nebraska","Washington",2019,116,95,21,0,0,0,0,78,55,34,0,0,0,116,0
"Nevada","Carson City",2019,365,296,69,0,0,0,0,97,58,44,0,0,277,88,0
"Nevada","Churchill",2019,353,323,30,0,0,0,0,80,50,41,0,0,353,0,0
"Nevada","Clark",2019,365,128,232,5,0,0,0,122,87,58,1,10,236,110,8
"Nevada","Douglas",2019,356,318,38,0,0,0,0,66,52,17,0,0,0,356,0
"Nevada","Elko",2019,365,356,9,0,0,0,0,77,31,14,0,0,12,23,330
"Nevada","Lyon",2019,356,344,12,0,0,0,0,71,47,38,0,0,346,0,10
"Nevada","Nye",2019,365,352,12,1,0,0,0,146,31,15,0,0,0,0,365
"Nevada","Washoe",2019,365,214,151,0,0,0,0,97,64,48,0,2,273,87,3
"Nevada","White Pine",2019,362,294,67,1,0,0,0,101,61,44,0,0,361,1,0
"New Hampshire","Belknap",2019,316,292,24,0,0,0,0,77,48,32,0,0,156,160,0
"New Hampshire","Cheshire",2019,365,331,34,0,0,0,0,82,50,35,0,0,254,111,0
"New Hampshire","Coos",2019,324,313,11,0,0,0,0,64,47,40,0,0,304,20,0
"New Hampshire","Grafton",2019,365,332,33,0,0,0,0,65,50,35,0,0,248,117,0
"New Hampshire","Hillsborough",2019,365,345,20,0,0,0,0,80,47,37,0,0,337,28,0
"New Hampshire","Merrimack",2019,210,206,4,0,0,0,0,61,44,36,0,0,210,0,0
"New Hampshire","Rockingham",2019,365,319,45,1,0,0,0,112,52,39,0,0,255,110,0
"New Jersey","Atlantic",2019,365,270,94,1,0,0,0,105,55,42,0,0,178,187,0
"New Jersey","Bergen",2019,365,149,211,5,0,0,0,150,73,53,0,32,56,277,0
"New Jersey","Camden",2019,365,173,187,5,0,0,0,126,71,51,0,9,123,233,0
"New Jersey","Cumberland",2019,361,254,104,3,0,0,0,105,61,44,0,1,204,156,0
"New Jersey","Essex",2019,365,206,159,0,0,0,0,100,65,47,0,42,122,201,0
"New Jersey","Gloucester",2019,280,229,50,1,0,0,0,133,57,37,0,0,207,73,0
"New Jersey","Hudson",2019,365,211,154,0,0,0,0,93,64,47,0,57,78,230,0
"New Jersey","Hunterdon",2019,362,256,105,1,0,0,0,108,62,43,0,0,178,184,0
"New Jersey","Mercer",2019,365,232,131,2,0,0,0,136,64,45,0,0,196,169,0
"New Jersey","Middlesex",2019,362,243,116,3,0,0,0,115,63,43,0,6,182,174,0
"New Jersey","Monmouth",2019,240,217,23,0,0,0,0,100,50,37,0,0,240,0,0
"New Jersey","Morris",2019,364,325,39,0,0,0,0,87,51,36,0,11,322,31,0
"New Jersey","Ocean",2019,349,266,81,2,0,0,0,150,60,40,0,0,191,158,0
"New Jersey","Passaic",2019,277,226,50,1,0,0,0,122,57,40,0,0,209,68,0
"New Jersey","Union",2019,365,167,198,0,0,0,0,100,63,52,0,33,0,332,0
"New Jersey","Warren",2019,364,279,84,1,0,0,0,103,57,39,0,26,121,217,0
"New Mexico","Bernalillo",2019,365,134,227,4,0,0,0,108,77,55,0,1,218,110,36
"New Mexico","Catron",2019,111,111,0,0,0,0,0,42,24,12,0,0,0,111,0
"New Mexico","Chaves",2019,118,113,5,0,0,0,0,58,42,21,0,0,0,118,0
"New Mexico","Dona Ana",2019,365,156,185,17,3,2,2,645,87,54,0,4,244,60,57
"New Mexico","Eddy",2019,365,212,134,17,2,0,0,174,90,47,0,1,360,4,0
"New Mexico","Lea",2019,365,210,151,4,0,0,0,140,71,48,0,4,252,109,0
"New Mexico","Lincoln",2019,107,107,0,0,0,0,0,42,28,13,0,0,0,107,0
"New Mexico","Los Alamos",2019,117,117,0,0,0,0,0,42,21,12,0,0,0,117,0
"New Mexico","Luna",2019,361,349,10,1,0,0,1,630,29,12,0,0,0,0,361
"New Mexico","Rio Arriba",2019,358,315,43,0,0,0,0,90,54,43,0,0,354,4,0
"New Mexico","San Juan",2019,365,208,157,0,0,0,0,97,90,49,0,3,362,0,0
"New Mexico","Sandoval",2019,363,275,88,0,0,0,0,97,61,44,0,0,350,11,2
"New Mexico","Santa Fe",2019,362,273,88,1,0,0,0,101,67,44,0,0,349,13,0
"New Mexico","Socorro",2019,92,92,0,0,0,0,0,41,26,14,0,0,0,92,0
"New Mexico","Taos",2019,358,315,43,0,0,0,0,73,53,21,0,0,0,358,0
"New Mexico","Valencia",2019,357,270,87,0,0,0,0,93,67,44,0,0,357,0,0
"New York","Albany",2019,365,276,89,0,0,0,0,93,58,41,0,0,151,214,0
"New York","Bronx",2019,365,212,150,3,0,0,0,115,66,46,0,28,114,223,0
"New York","Chautauqua",2019,343,302,40,1,0,0,0,105,53,38,0,0,302,41,0
"New York","Dutchess",2019,331,319,12,0,0,0,0,90,45,34,0,0,331,0,0
"New York","Erie",2019,365,262,103,0,0,0,0,93,59,43,0,12,130,223,0
"New York","Essex",2019,364,327,37,0,0,0,0,80,51,42,0,0,357,7,0
"New York","Franklin",2019,177,177,0,0,0,0,0,49,42,31,0,0,177,0,0
"New York","Hamilton",2019,323,321,2,0,0,0,0,54,44,35,0,0,323,0,0
"New York","Herkimer",2019,185,185,0,0,0,0,0,45,37,29,0,0,185,0,0
"New York","Jefferson",2019,205,198,7,0,0,0,0,64,46,35,0,0,205,0,0
"New York","Kings",2019,365,280,85,0,0,0,0,78,55,36,0,0,0,365,0
"New York","Monroe",2019,365,272,93,0,0,0,0,90,57,40,0,0,140,225,0
"New York","Nassau",2019,360,308,52,0,0,0,0,72,53,29,0,0,0,360,0
"New York","New York",2019,365,219,144,2,0,0,0,136,62,46,0,0,124,241,0
"New York","Niagara",2019,352,339,13,0,0,0,0,80,44,35,0,0,352,0,0
"New York","Oneida",2019,355,331,24,0,0,0,0,64,47,23,0,0,0,355,0
"New York","Onondaga",2019,365,301,64,0,0,0,0,77,55,39,0,0,221,144,0
"New York","Orange",2019,365,307,58,0,0,0,0,74,54,39,0,0,202,163,0
"New York","Oswego",2019,321,316,5,0,0,0,0,67,45,34,0,0,321,0,0
"New York","Putnam",2019,329,313,15,1,0,0,0,101,46,35,0,0,329,0,0
"New York","Queens",2019,365,234,127,4,0,0,0,119,61,45,0,42,141,182,0
"New York","Richmond",2019,365,275,90,0,0,0,0,97,60,41,0,0,177,188,0
"New York","Rockland",2019,365,314,50,1,0,0,0,112,53,39,0,0,268,97,0
"New York","Saratoga",2019,331,328,3,0,0,0,0,58,44,33,0,0,331,0,0
"New York","Steuben",2019,365,315,50,0,0,0,0,69,53,37,0,0,208,157,0
"New York","Suffolk",2019,365,276,80,9,0,0,0,150,64,43,0,0,261,104,0
"New York","Tompkins",2019,356,349,7,0,0,0,0,61,45,35,0,0,356,0,0
"New York","Wayne",2019,268,253,15,0,0,0,0,90,47,35,0,0,268,0,0
"New York","Westchester",2019,365,309,55,1,0,0,0,105,55,38,0,0,262,103,0
"North Carolina","Alexander",2019,305,274,31,0,0,0,0,80,51,39,0,0,245,0,60
"North Carolina","Avery",2019,363,333,30,0,0,0,0,77,49,40,0,0,349,14,0
"North Carolina","Buncombe",2019,365,277,88,0,0,0,0,84,55,42,0,0,146,219,0
"North Carolina","Caldwell",2019,243,214,29,0,0,0,0,74,54,42,0,0,243,0,0
"North Carolina","Carteret",2019,259,239,20,0,0,0,0,80,50,37,0,0,259,0,0
"North Carolina","Caswell",2019,245,236,9,0,0,0,0,64,47,39,0,0,245,0,0
"North Carolina","Catawba",2019,361,215,146,0,0,0,0,74,59,44,0,0,0,361,0
"North Carolina","Cumberland",2019,363,236,127,0,0,0,0,84,61,44,0,0,156,204,3
"North Carolina","Davidson",2019,350,199,151,0,0,0,0,92,61,47,0,0,0,350,0
"North Carolina","Durham",2019,364,207,157,0,0,0,0,87,60,47,0,0,138,226,0
"North Carolina","Edgecombe",2019,363,275,88,0,0,0,0,71,55,40,0,0,136,227,0
"North Carolina","Forsyth",2019,365,175,190,0,0,0,0,97,66,51,0,6,114,245,0
"North Carolina","Graham",2019,245,191,54,0,0,0,0,97,61,44,0,0,245,0,0
"North Carolina","Granville",2019,240,195,45,0,0,0,0,87,64,44,0,0,240,0,0
"North Carolina","Guilford",2019,365,244,121,0,0,0,0,90,61,44,0,0,180,166,19
"North Carolina","Haywood",2019,276,211,65,0,0,0,0,97,64,45,0,0,244,32,0
"North Carolina","Hyde",2019,102,98,4,0,0,0,0,63,42,24,0,0,0,102,0
"North Carolina","Jackson",2019,103,85,18,0,0,0,0,66,54,34,0,0,0,103,0
"North Carolina","Johnston",2019,363,224,139,0,0,0,0,87,60,46,0,0,106,257,0
"North Carolina","Lenoir",2019,237,205,32,0,0,0,0,87,54,42,0,0,237,0,0
"North Carolina","Lincoln",2019,243,178,65,0,0,0,0,97,64,44,0,0,243,0,0
