"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Palo Alto",2016,366,238,126,1,1,0,0,155,58,42,0,0,88,276,2
"Iowa","Polk",2016,366,244,121,1,0,0,0,138,58,44,0,1,85,280,0
"Iowa","Pottawattamie",2016,137,106,31,0,0,0,0,71,55,36,0,0,0,123,14
"Iowa","Scott",2016,366,62,302,2,0,0,0,112,75,60,0,0,34,276,56
"Iowa","Story",2016,212,198,14,0,0,0,0,77,48,35,0,0,212,0,0
"Iowa","Van Buren",2016,366,177,187,1,1,0,0,158,64,51,0,0,81,285,0
"Iowa","Warren",2016,212,203,9,0,0,0,0,71,45,33,0,0,212,0,0
"Iowa","Woodbury",2016,127,96,31,0,0,0,0,66,58,36,0,0,0,118,9
"Kansas","Chase",2016,118,105,11,2,0,0,0,148,52,24,0,0,0,118,0
"Kansas","Ford",2016,366,360,6,0,0,0,0,67,31,16,0,0,0,0,366
"Kansas","Johnson",2016,366,315,51,0,0,0,0,87,52,37,0,0,272,94,0
"Kansas","Leavenworth",2016,362,333,29,0,0,0,0,97,49,35,0,0,362,0,0
"Kansas","Neosho",2016,366,321,45,0,0,0,0,87,52,37,0,0,310,52,4
"Kansas","Sedgwick",2016,366,284,81,0,1,0,0,195,58,43,0,9,233,95,29
"Kansas","Shawnee",2016,366,319,47,0,0,0,0,87,52,37,0,0,314,47,5
"Kansas","Sherman",2016,58,48,10,0,0,0,0,98,54,20,0,0,0,0,58
"Kansas","Sumner",2016,362,320,42,0,0,0,0,90,51,38,0,2,319,41,0
"Kansas","Trego",2016,366,334,32,0,0,0,0,67,50,39,0,0,311,55,0
"Kansas","Wyandotte",2016,365,208,155,2,0,0,0,129,63,47,0,7,132,224,2
"Kentucky","Bell",2016,261,230,29,1,1,0,0,165,52,39,0,0,227,34,0
"Kentucky","Boone",2016,241,212,29,0,0,0,0,87,51,38,0,0,241,0,0
"Kentucky","Boyd",2016,365,174,189,2,0,0,0,126,63,51,0,7,63,295,0
"Kentucky","Bullitt",2016,236,202,33,1,0,0,0,122,58,39,0,0,236,0,0
"Kentucky","Campbell",2016,363,160,200,3,0,0,0,115,67,52,0,5,68,290,0
"Kentucky","Carter",2016,286,253,32,1,0,0,0,103,52,38,0,0,214,71,1
"Kentucky","Christian",2016,283,223,60,0,0,0,0,90,58,41,0,0,198,85,0
"Kentucky","Daviess",2016,366,127,237,1,1,0,0,156,67,54,0,0,38,328,0
"Kentucky","Edmonson",2016,336,296,40,0,0,0,0,97,52,37,4,0,291,41,0
"Kentucky","Fayette",2016,362,257,105,0,0,0,0,93,61,43,0,15,143,204,0
"Kentucky","Greenup",2016,245,225,20,0,0,0,0,84,49,37,0,0,245,0,0
"Kentucky","Hancock",2016,242,200,39,3,0,0,0,126,64,39,0,0,242,0,0
"Kentucky","Hardin",2016,364,152,211,1,0,0,0,101,66,52,0,0,62,302,0
"Kentucky","Henderson",2016,366,158,204,4,0,0,0,112,67,52,0,0,67,299,0
"Kentucky","Jefferson",2016,366,121,230,14,1,0,0,151,80,54,0,5,106,255,0
"Kentucky","Jessamine",2016,245,209,35,1,0,0,0,126,61,41,0,0,245,0,0
"Kentucky","Livingston",2016,260,221,38,1,0,0,0,115,58,39,0,0,240,0,20
"Kentucky","Madison",2016,97,68,29,0,0,0,0,91,57,39,0,0,0,97,0
"Kentucky","McCracken",2016,366,153,212,1,0,0,0,105,64,53,0,0,36,330,0
"Kentucky","Morgan",2016,365,331,32,2,0,0,0,112,50,37,0,0,365,0,0
"Kentucky","Oldham",2016,241,204,34,3,0,0,0,112,64,41,0,0,241,0,0
"Kentucky","Perry",2016,352,165,185,1,1,0,0,168,61,51,0,0,29,323,0
"Kentucky","Pike",2016,366,188,175,3,0,0,0,126,61,49,0,0,53,313,0
"Kentucky","Pulaski",2016,278,224,54,0,0,0,0,90,56,41,0,0,194,84,0
"Kentucky","Simpson",2016,243,217,25,1,0,0,0,101,51,40,0,0,243,0,0
"Kentucky","Trigg",2016,357,319,38,0,0,0,0,80,51,36,0,0,357,0,0
"Kentucky","Warren",2016,365,192,173,0,0,0,0,93,61,49,0,0,81,284,0
"Kentucky","Washington",2016,359,326,33,0,0,0,0,90,50,38,0,0,359,0,0
"Louisiana","Ascension",2016,365,337,24,4,0,0,0,112,49,36,0,10,355,0,0
"Louisiana","Bossier",2016,366,226,140,0,0,0,0,90,61,44,0,0,153,207,6
"Louisiana","Caddo",2016,354,271,83,0,0,0,0,84,58,38,0,0,252,102,0
"Louisiana","Calcasieu",2016,366,126,239,1,0,0,0,112,66,53,0,0,44,322,0
"Louisiana","East Baton Rouge",2016,366,84,277,5,0,0,0,146,74,55,0,1,37,327,1
"Louisiana","Iberville",2016,366,290,74,2,0,0,0,101,58,40,0,0,302,64,0
"Louisiana","Jefferson",2016,366,290,75,1,0,0,0,126,56,42,0,5,251,110,0
"Louisiana","Lafayette",2016,366,244,122,0,0,0,0,90,61,44,0,0,192,174,0
"Louisiana","Lafourche",2016,366,306,60,0,0,0,0,93,54,39,0,0,232,134,0
"Louisiana","Livingston",2016,359,159,198,2,0,0,0,112,64,51,0,1,76,282,0
"Louisiana","Orleans",2016,366,183,183,0,0,0,0,73,58,51,0,10,0,356,0
"Louisiana","Ouachita",2016,344,288,56,0,0,0,0,75,54,37,0,0,262,82,0
"Louisiana","Pointe Coupee",2016,365,346,19,0,0,0,0,100,47,33,0,0,365,0,0
"Louisiana","Rapides",2016,102,68,34,0,0,0,0,66,55,45,0,0,0,102,0
"Louisiana","St. Bernard",2016,366,210,154,2,0,0,0,115,59,46,0,0,118,248,0
"Louisiana","St. James",2016,366,347,19,0,0,0,0,84,46,31,0,0,366,0,0
"Louisiana","St. John the Baptist",2016,365,347,17,1,0,0,0,105,48,35,0,0,365,0,0
"Louisiana","St. Martin",2016,361,324,37,0,0,0,0,97,51,39,0,0,361,0,0
"Louisiana","St. Tammany",2016,363,271,91,1,0,0,0,119,56,41,0,0,183,180,0
"Louisiana","Tangipahoa",2016,117,97,20,0,0,0,0,65,53,37,0,0,0,117,0
"Louisiana","Terrebonne",2016,120,97,23,0,0,0,0,76,53,37,0,0,0,120,0
"Louisiana","West Baton Rouge",2016,366,213,151,2,0,0,0,112,61,47,0,5,105,256,0
"Maine","Androscoggin",2016,358,297,61,0,0,0,0,82,54,35,0,0,143,212,3
"Maine","Aroostook",2016,366,265,100,0,1,0,0,169,57,39,0,0,89,277,0
"Maine","Cumberland",2016,366,288,78,0,0,0,0,97,56,39,0,5,174,185,2
"Maine","Franklin",2016,347,313,34,0,0,0,0,72,48,21,0,0,0,347,0
"Maine","Hancock",2016,366,326,38,2,0,0,0,122,52,38,0,0,294,72,0
"Maine","Kennebec",2016,309,291,18,0,0,0,0,84,47,31,0,76,204,27,2
"Maine","Knox",2016,181,171,9,1,0,0,0,122,48,33,0,0,181,0,0
"Maine","Oxford",2016,363,280,83,0,0,0,0,90,59,35,0,0,141,222,0
"Maine","Penobscot",2016,366,265,101,0,0,0,0,78,58,42,0,0,131,235,0
"Maine","Washington",2016,366,360,6,0,0,0,0,74,44,32,0,0,359,7,0
"Maine","York",2016,236,211,23,2,0,0,0,108,54,38,0,0,236,0,0
"Maryland","Anne Arundel",2016,267,166,93,8,0,0,0,140,77,44,0,0,196,69,2
"Maryland","Baltimore",2016,366,200,144,17,4,1,0,204,87,48,0,21,214,131,0
"Maryland","Baltimore (City)",2016,366,192,168,5,1,0,0,156,73,49,0,25,121,220,0
"Maryland","Calvert",2016,214,165,46,3,0,0,0,115,67,42,0,0,214,0,0
"Maryland","Carroll",2016,212,167,41,4,0,0,0,122,67,42,0,0,212,0,0
"Maryland","Cecil",2016,359,209,140,9,1,0,0,154,67,47,0,0,166,193,0
"Maryland","Charles",2016,213,166,41,6,0,0,0,133,71,42,0,0,213,0,0
"Maryland","Dorchester",2016,366,236,127,3,0,0,0,122,61,45,0,0,180,186,0
"Maryland","Frederick",2016,211,151,57,3,0,0,0,122,74,43,0,0,211,0,0
"Maryland","Garrett",2016,364,301,63,0,0,0,0,97,56,42,0,1,226,137,0
"Maryland","Harford",2016,359,211,136,11,1,0,0,154,74,48,0,0,166,193,0
"Maryland","Howard",2016,366,194,172,0,0,0,0,87,61,48,2,69,0,295,0
"Maryland","Kent",2016,357,259,94,4,0,0,0,150,67,42,0,0,178,179,0
"Maryland","Montgomery",2016,345,248,97,0,0,0,0,100,60,42,0,0,183,162,0
"Maryland","Prince George's",2016,366,199,158,9,0,0,0,129,74,48,0,2,177,187,0
"Maryland","Washington",2016,351,209,138,4,0,0,0,112,64,47,0,0,140,211,0
"Massachusetts","Barnstable",2016,362,334,27,1,0,0,0,115,47,36,0,0,346,16,0
"Massachusetts","Berkshire",2016,355,259,96,0,0,0,0,82,58,36,0,0,0,355,0
"Massachusetts","Bristol",2016,366,307,55,4,0,0,0,133,55,37,0,0,260,106,0
"Massachusetts","Dukes",2016,354,335,17,2,0,0,0,126,47,36,0,0,324,30,0
"Massachusetts","Essex",2016,366,295,68,3,0,0,0,105,58,39,0,1,253,112,0
"Massachusetts","Franklin",2016,366,296,67,3,0,0,0,115,57,38,0,0,225,141,0
"Massachusetts","Hampden",2016,366,276,84,5,1,0,0,161,62,41,0,11,219,136,0
"Massachusetts","Hampshire",2016,359,302,53,3,1,0,0,159,55,38,0,2,276,81,0
"Massachusetts","Middlesex",2016,362,341,21,0,0,0,0,100,46,33,0,0,362,0,0
"Massachusetts","Norfolk",2016,365,326,36,3,0,0,0,143,51,37,0,8,347,10,0
"Massachusetts","Plymouth",2016,366,298,67,1,0,0,0,105,56,39,0,0,211,155,0
"Massachusetts","Suffolk",2016,366,180,186,0,0,0,0,90,66,51,0,11,39,316,0
"Massachusetts","Worcester",2016,366,285,77,4,0,0,0,143,60,41,0,6,229,131,0
"Michigan","Allegan",2016,240,174,57,9,0,0,0,150,71,43,0,0,171,69,0
"Michigan","Bay",2016,355,264,91,0,0,0,0,83,56,37,0,0,0,355,0
"Michigan","Benzie",2016,170,146,18,6,0,0,0,143,61,38,0,0,170,0,0
"Michigan","Berrien",2016,242,166,65,11,0,0,0,140,80,43,0,0,167,75,0
"Michigan","Cass",2016,183,128,46,9,0,0,0,129,87,42,0,0,183,0,0
"Michigan","Chippewa",2016,299,258,40,1,0,0,0,101,53,37,0,0,83,216,0
"Michigan","Clinton",2016,181,143,31,7,0,0,0,122,71,41,0,0,181,0,0
"Michigan","Genesee",2016,364,245,110,9,0,0,0,129,63,42,0,0,130,234,0
"Michigan","Huron",2016,183,163,15,5,0,0,0,119,51,38,0,0,183,0,0
"Michigan","Ingham",2016,357,226,125,6,0,0,0,126,64,43,0,0,141,216,0
"Michigan","Kalamazoo",2016,363,221,134,8,0,0,0,119,64,44,0,0,101,262,0
"Michigan","Kent",2016,366,212,146,8,0,0,0,129,68,46,0,0,120,246,0
"Michigan","Keweenaw",2016,120,118,2,0,0,0,0,55,33,12,0,0,0,120,0
"Michigan","Lenawee",2016,361,223,136,2,0,0,0,119,62,44,0,0,125,236,0
"Michigan","Macomb",2016,243,171,65,7,0,0,0,147,71,44,0,0,175,68,0
"Michigan","Manistee",2016,241,208,31,2,0,0,0,133,55,34,0,0,167,74,0
"Michigan","Mason",2016,180,157,17,6,0,0,0,129,64,38,0,0,180,0,0
"Michigan","Missaukee",2016,365,302,57,6,0,0,0,115,55,38,0,0,243,122,0
"Michigan","Monroe",2016,120,79,41,0,0,0,0,72,58,41,0,0,0,120,0
"Michigan","Muskegon",2016,178,138,33,5,2,0,0,159,71,41,0,0,178,0,0
"Michigan","Oakland",2016,244,164,74,6,0,0,0,126,77,43,0,0,166,78,0
"Michigan","Ottawa",2016,166,131,28,7,0,0,0,133,74,41,0,0,166,0,0
"Michigan","Schoolcraft",2016,350,310,31,9,0,0,0,147,51,32,0,0,158,192,0
"Michigan","St. Clair",2016,364,236,124,4,0,0,0,140,61,43,0,0,93,271,0
"Michigan","Tuscola",2016,360,332,24,4,0,0,0,115,49,34,0,0,360,0,0
"Michigan","Washtenaw",2016,366,233,127,6,0,0,0,122,62,44,0,0,160,206,0
"Michigan","Wayne",2016,366,99,250,17,0,0,0,133,85,57,0,7,60,281,18
"Michigan","Wexford",2016,355,329,21,5,0,0,0,126,49,34,0,0,355,0,0
"Minnesota","Anoka",2016,366,291,74,1,0,0,0,145,56,38,0,5,202,159,0
"Minnesota","Becker",2016,361,324,37,0,0,0,0,90,51,29,0,0,186,175,0
"Minnesota","Beltrami",2016,358,331,27,0,0,0,0,75,44,24,0,0,0,358,0
"Minnesota","Carlton",2016,364,337,26,1,0,0,0,101,46,31,0,0,205,159,0
"Minnesota","Cook",2016,356,346,10,0,0,0,0,58,39,18,0,0,0,356,0
"Minnesota","Crow Wing",2016,357,313,44,0,0,0,0,84,52,34,0,0,93,264,0
"Minnesota","Dakota",2016,366,289,76,1,0,0,0,135,56,34,0,34,0,332,0
"Minnesota","Goodhue",2016,214,202,12,0,0,0,0,87,47,34,0,0,214,0,0
"Minnesota","Hennepin",2016,366,198,166,2,0,0,0,145,68,48,0,6,30,180,150
"Minnesota","Lake",2016,366,347,19,0,0,0,0,86,43,24,0,0,161,147,58
"Minnesota","Lyon",2016,356,327,28,1,0,0,0,110,48,32,0,0,181,175,0
"Minnesota","Mille Lacs",2016,211,204,7,0,0,0,0,77,41,30,0,0,211,0,0
"Minnesota","Olmsted",2016,365,294,70,1,0,0,0,104,54,37,0,0,159,206,0
"Minnesota","Ramsey",2016,366,271,93,1,1,0,0,151,58,38,0,0,0,351,15
"Minnesota","Saint Louis",2016,366,323,42,1,0,0,0,128,52,34,0,0,231,128,7
"Minnesota","Scott",2016,361,328,33,0,0,0,0,93,50,32,0,0,315,46,0
"Minnesota","Stearns",2016,366,318,48,0,0,0,0,97,52,33,0,0,170,196,0
"Minnesota","Washington",2016,366,275,91,0,0,0,0,89,60,36,0,0,187,146,33
"Minnesota","Winona",2016,117,106,11,0,0,0,0,72,46,19,0,0,0,117,0
"Minnesota","Wright",2016,361,306,53,2,0,0,0,140,54,36,0,0,151,210,0
"Mississippi","Bolivar",2016,244,222,22,0,0,0,0,93,50,39,0,0,244,0,0
"Mississippi","DeSoto",2016,325,186,138,1,0,0,0,115,63,47,0,0,71,254,0
"Mississippi","Forrest",2016,336,212,124,0,0,0,0,74,58,46,0,0,0,336,0
"Mississippi","Grenada",2016,109,79,30,0,0,0,0,69,56,41,0,0,0,109,0
"Mississippi","Hancock",2016,277,234,43,0,0,0,0,90,55,40,0,0,181,96,0
"Mississippi","Harrison",2016,359,256,103,0,0,0,0,97,57,44,0,0,105,254,0
"Mississippi","Hinds",2016,366,153,213,0,0,0,0,100,64,52,0,0,62,304,0
"Mississippi","Jackson",2016,340,288,52,0,0,0,0,93,54,39,0,58,197,85,0
"Mississippi","Lauderdale",2016,212,203,9,0,0,0,0,71,48,37,0,0,212,0,0
"Mississippi","Lee",2016,238,224,14,0,0,0,0,80,49,39,0,0,238,0,0
"Mississippi","Yalobusha",2016,360,353,7,0,0,0,0,64,46,33,0,0,360,0,0
"Missouri","Andrew",2016,214,188,26,0,0,0,0,100,58,40,0,0,214,0,0
"Missouri","Boone",2016,214,198,16,0,0,0,0,97,49,37,0,0,214,0,0
"Missouri","Buchanan",2016,363,229,134,0,0,0,0,96,58,44,0,0,0,343,20
"Missouri","Callaway",2016,214,200,13,1,0,0,0,101,49,38,0,0,214,0,0
"Missouri","Cass",2016,364,294,70,0,0,0,0,80,54,39,0,0,145,219,0
"Missouri","Cedar",2016,354,273,81,0,0,0,0,71,56,41,0,0,150,204,0
"Missouri","Clay",2016,361,273,85,3,0,0,0,119,61,41,0,0,182,179,0
"Missouri","Clinton",2016,214,176,35,3,0,0,0,129,67,42,0,0,214,0,0
"Missouri","Greene",2016,366,262,104,0,0,0,0,71,57,42,0,0,135,230,1
"Missouri","Jackson",2016,366,213,152,1,0,0,0,105,62,47,0,46,0,299,21
"Missouri","Jasper",2016,361,319,41,1,0,0,0,110,51,34,0,0,191,0,170
"Missouri","Jefferson",2016,366,219,145,2,0,0,0,108,63,46,0,0,128,231,7
"Missouri","Lincoln",2016,214,182,31,1,0,0,0,101,61,39,0,0,214,0,0
"Missouri","Monroe",2016,366,353,13,0,0,0,0,87,44,32,0,0,363,0,3
"Missouri","Perry",2016,214,173,40,1,0,0,0,119,64,42,0,0,214,0,0
"Missouri","Saint Charles",2016,214,154,48,11,1,0,0,151,77,44,0,0,214,0,0
"Missouri","Saint Louis",2016,366,205,154,7,0,0,0,136,67,48,0,26,122,218,0
"Missouri","Sainte Genevieve",2016,214,185,27,2,0,0,0,105,54,39,0,0,214,0,0
"Missouri","St. Louis City",2016,366,140,223,2,1,0,0,162,66,53,0,9,75,276,6
"Missouri","Stoddard",2016,121,95,26,0,0,0,0,89,56,32,0,0,0,121,0
"Missouri","Taney",2016,264,236,28,0,0,0,0,67,51,37,0,0,181,83,0
"Montana","Cascade",2016,356,319,37,0,0,0,0,75,51,33,0,0,0,356,0
"Montana","Fergus",2016,366,349,17,0,0,0,0,88,44,36,0,0,317,48,1
"Montana","Flathead",2016,366,298,68,0,0,0,0,80,56,37,0,0,203,125,38
"Montana","Gallatin",2016,366,296,59,7,3,0,1,479,61,33,2,5,0,359,0
"Montana","Lake",2016,120,117,2,1,0,0,0,130,24,8,0,0,0,120,0
"Montana","Lewis and Clark",2016,366,281,78,7,0,0,0,146,58,42,0,0,228,138,0
"Montana","Lincoln",2016,366,212,154,0,0,0,0,99,71,44,0,0,0,366,0
"Montana","Missoula",2016,366,72,269,25,0,0,0,139,96,58,0,0,3,363,0
"Montana","Phillips",2016,366,348,18,0,0,0,0,95,44,34,0,0,273,93,0
"Montana","Powder River",2016,366,299,67,0,0,0,0,100,57,39,0,0,218,122,26
"Montana","Powell",2016,119,116,3,0,0,0,0,58,24,10,0,0,0,119,0
"Montana","Ravalli",2016,351,245,95,9,2,0,0,160,67,34,0,0,0,351,0
"Montana","Richland",2016,366,327,39,0,0,0,0,99,51,37,0,1,251,107,7
"Montana","Roosevelt",2016,104,100,4,0,0,0,0,80,25,13,0,0,0,104,0
"Montana","Rosebud",2016,366,307,58,1,0,0,0,132,55,38,0,15,256,72,23
"Montana","Sanders",2016,335,324,11,0,0,0,0,91,26,12,0,0,0,55,280
"Montana","Sheridan",2016,117,113,4,0,0,0,0,81,31,15,0,0,0,117,0
"Montana","Silver Bow",2016,366,283,83,0,0,0,0,94,63,29,0,0,0,341,25
"Montana","Yellowstone",2016,323,273,49,1,0,0,0,124,53,31,0,0,0,323,0
"Nebraska","Cass",2016,352,322,30,0,0,0,0,99,48,22,0,0,0,0,352
"Nebraska","Dawson",2016,12,12,0,0,0,0,0,49,46,14,0,0,0,0,12
"Nebraska","Douglas",2016,366,225,139,2,0,0,0,130,61,45,0,0,142,223,1
"Nebraska","Hall",2016,113,102,11,0,0,0,0,59,49,29,0,0,0,113,0
"Nebraska","Knox",2016,350,323,26,1,0,0,0,101,48,35,0,0,350,0,0
"Nebraska","Lancaster",2016,261,231,30,0,0,0,0,74,51,37,0,0,184,77,0
"Nebraska","Sarpy",2016,357,239,116,2,0,0,0,120,57,42,0,0,0,357,0
"Nebraska","Scotts Bluff",2016,87,77,10,0,0,0,0,62,52,26,0,0,0,87,0
"Nebraska","Thomas",2016,113,112,1,0,0,0,0,51,30,14,0,0,0,113,0
"Nebraska","Washington",2016,117,96,21,0,0,0,0,66,53,32,0,0,0,117,0
"Nevada","Carson City",2016,366,282,84,0,0,0,0,93,61,43,0,0,298,68,0
"Nevada","Churchill",2016,351,284,66,1,0,0,0,108,61,41,0,0,351,0,0
"Nevada","Clark",2016,366,79,261,25,0,1,0,268,93,61,0,11,187,162,6
"Nevada","Douglas",2016,336,268,67,1,0,0,0,105,58,34,0,0,0,336,0
"Nevada","Elko",2016,345,340,4,1,0,0,0,134,33,20,0,0,0,28,317
"Nevada","Lyon",2016,352,282,69,1,0,0,0,101,61,41,0,0,352,0,0
"Nevada","Nye",2016,366,349,15,1,0,0,1,343,35,15,0,0,0,0,366
"Nevada","Washoe",2016,366,203,156,7,0,0,0,108,77,49,0,11,257,92,6
"Nevada","White Pine",2016,361,300,61,0,0,0,0,93,58,43,0,0,358,3,0
"New Hampshire","Belknap",2016,257,230,27,0,0,0,0,84,51,35,0,0,177,80,0
"New Hampshire","Cheshire",2016,366,290,75,1,0,0,0,105,58,37,0,0,252,114,0
"New Hampshire","Coos",2016,365,303,58,4,0,0,0,119,61,44,0,0,363,2,0
"New Hampshire","Grafton",2016,366,321,45,0,0,0,0,77,52,36,0,0,216,150,0
"New Hampshire","Hillsborough",2016,366,324,39,3,0,0,0,108,52,37,0,0,331,35,0
"New Hampshire","Merrimack",2016,358,344,14,0,0,0,0,84,44,31,0,0,358,0,0
"New Hampshire","Rockingham",2016,366,289,75,2,0,0,0,122,58,41,0,0,248,118,0
"New Jersey","Atlantic",2016,364,270,93,1,0,0,0,129,58,41,0,0,205,159,0
"New Jersey","Bergen",2016,366,197,159,9,1,0,0,151,74,47,0,66,104,196,0
"New Jersey","Camden",2016,366,165,192,9,0,0,0,136,75,52,2,7,134,215,8
"New Jersey","Cumberland",2016,366,245,120,1,0,0,0,136,63,44,0,1,176,189,0
"New Jersey","Essex",2016,366,217,146,3,0,0,0,136,64,46,0,35,92,238,1
"New Jersey","Gloucester",2016,266,190,69,7,0,0,0,143,67,42,0,0,197,69,0
"New Jersey","Hudson",2016,366,189,175,2,0,0,0,119,68,49,0,34,87,245,0
"New Jersey","Hunterdon",2016,355,234,114,6,1,0,0,156,67,43,0,0,223,132,0
"New Jersey","Mercer",2016,366,198,155,12,1,0,0,151,67,48,0,0,148,218,0
"New Jersey","Middlesex",2016,366,225,129,11,1,0,0,151,71,45,0,4,169,193,0
"New Jersey","Monmouth",2016,236,204,29,3,0,0,0,136,58,37,0,0,236,0,0
"New Jersey","Morris",2016,364,312,49,2,1,0,0,151,55,35,0,18,309,37,0
"New Jersey","Ocean",2016,362,260,96,5,1,0,0,161,64,40,0,0,179,183,0
"New Jersey","Passaic",2016,270,209,56,5,0,0,0,136,62,41,0,0,204,66,0
"New Jersey","Union",2016,366,152,214,0,0,0,0,90,66,52,0,24,0,342,0
"New Jersey","Warren",2016,366,205,158,3,0,0,0,119,63,48,0,19,95,252,0
"New Mexico","Bernalillo",2016,366,170,193,3,0,0,0,143,73,52,0,2,210,108,46
"New Mexico","Catron",2016,108,104,4,0,0,0,0,62,27,12,0,0,0,108,0
"New Mexico","Chaves",2016,117,113,4,0,0,0,0,90,39,22,0,0,0,117,0
"New Mexico","Dona Ana",2016,366,111,240,12,2,0,1,594,87,56,0,0,177,134,55
"New Mexico","Eddy",2016,362,292,70,0,0,0,0,100,61,44,0,2,360,0,0
"New Mexico","Lea",2016,364,305,59,0,0,0,0,97,58,42,0,4,325,35,0
"New Mexico","Lincoln",2016,113,109,4,0,0,0,0,73,26,13,0,0,0,113,0
"New Mexico","Los Alamos",2016,119,119,0,0,0,0,0,32,21,11,0,0,0,119,0
"New Mexico","Luna",2016,360,338,19,1,2,0,0,162,39,17,0,0,0,0,360
"New Mexico","Rio Arriba",2016,362,304,58,0,0,0,0,80,54,44,0,0,359,3,0
"New Mexico","San Juan",2016,366,273,91,2,0,0,0,108,71,44,0,10,355,0,1
"New Mexico","Sandoval",2016,361,292,69,0,0,0,0,90,61,42,0,0,361,0,0
"New Mexico","Santa Fe",2016,366,300,66,0,0,0,0,90,61,43,0,0,363,3,0
"New Mexico","Socorro",2016,102,101,1,0,0,0,0,71,27,15,0,0,0,102,0
"New Mexico","Taos",2016,362,349,13,0,0,0,0,59,33,16,0,0,0,362,0
"New Mexico","Valencia",2016,362,280,82,0,0,0,0,97,61,43,0,0,362,0,0
"New York","Albany",2016,366,280,84,2,0,0,0,119,61,39,0,0,225,141,0
"New York","Bronx",2016,366,226,136,4,0,0,0,140,65,45,0,39,140,187,0
"New York","Chautauqua",2016,363,315,45,3,0,0,0,140,54,37,0,0,340,23,0
"New York","Dutchess",2016,353,324,24,5,0,0,0,122,49,34,0,0,353,0,0
"New York","Erie",2016,366,210,150,6,0,0,0,136,63,47,0,12,132,222,0
"New York","Essex",2016,366,330,34,2,0,0,0,112,50,39,0,0,361,5,0
"New York","Franklin",2016,360,359,1,0,0,0,0,51,37,21,0,162,198,0,0
"New York","Hamilton",2016,324,309,13,2,0,0,0,112,44,34,0,0,324,0,0
"New York","Herkimer",2016,347,337,6,4,0,0,0,108,43,32,0,0,347,0,0
"New York","Jefferson",2016,332,307,23,2,0,0,0,122,48,34,0,0,332,0,0
"New York","Kings",2016,366,262,104,0,0,0,0,83,57,38,0,0,0,366,0
"New York","Monroe",2016,366,251,113,2,0,0,0,122,61,43,0,3,153,210,0
"New York","Nassau",2016,355,278,77,0,0,0,0,72,56,30,0,0,0,355,0
"New York","New York",2016,366,170,192,4,0,0,0,126,71,52,0,0,115,251,0
"New York","Niagara",2016,220,197,20,3,0,0,0,119,54,39,0,0,220,0,0
"New York","Oneida",2016,362,298,64,0,0,0,0,69,53,27,0,0,0,362,0
"New York","Onondaga",2016,366,314,50,2,0,0,0,122,53,36,0,0,271,95,0
"New York","Orange",2016,366,299,66,1,0,0,0,112,55,38,0,0,231,135,0
"New York","Oswego",2016,283,261,21,1,0,0,0,101,47,34,0,0,283,0,0
"New York","Putnam",2016,356,317,34,4,1,0,0,156,51,35,0,0,356,0,0
"New York","Queens",2016,366,245,115,6,0,0,0,143,65,44,0,38,153,175,0
"New York","Richmond",2016,366,234,122,9,1,0,0,151,69,45,0,0,188,178,0
"New York","Rockland",2016,363,278,81,4,0,0,0,136,61,39,0,0,257,106,0
"New York","Saratoga",2016,350,328,19,3,0,0,0,119,48,33,0,0,350,0,0
"New York","Steuben",2016,363,321,40,2,0,0,0,122,51,37,4,0,284,75,0
"New York","Suffolk",2016,366,254,104,8,0,0,0,150,61,43,0,0,237,129,0
"New York","Tompkins",2016,361,331,28,2,0,0,0,122,48,36,0,0,361,0,0
"New York","Wayne",2016,351,321,28,2,0,0,0,136,48,34,0,0,351,0,0
"New York","Westchester",2016,366,269,91,6,0,0,0,140,64,40,0,0,240,126,0
"North Carolina","Alexander",2016,278,246,32,0,0,0,0,100,51,39,0,0,212,0,66
"North Carolina","Avery",2016,358,308,46,4,0,0,0,149,53,42,0,0,327,31,0
"North Carolina","Buncombe",2016,366,247,111,4,4,0,0,173,60,43,0,0,118,248,0
"North Carolina","Caldwell",2016,214,180,34,0,0,0,0,90,54,43,0,0,214,0,0
"North Carolina","Carteret",2016,327,308,19,0,0,0,0,93,47,36,0,0,327,0,0
"North Carolina","Caswell",2016,329,303,26,0,0,0,0,97,49,33,0,0,207,4,118
"North Carolina","Catawba",2016,358,194,161,1,2,0,0,154,61,48,0,0,0,358,0
"North Carolina","Cumberland",2016,358,217,141,0,0,0,0,93,61,46,0,0,106,250,2
"North Carolina","Davidson",2016,362,199,163,0,0,0,0,94,61,47,0,0,0,362,0
"North Carolina","Durham",2016,366,194,171,1,0,0,0,119,62,49,0,0,91,275,0
"North Carolina","Edgecombe",2016,356,257,99,0,0,0,0,97,58,40,0,0,107,249,0
"North Carolina","Forsyth",2016,366,218,145,3,0,0,0,119,67,47,0,9,143,214,0
"North Carolina","Graham",2016,213,162,50,1,0,0,0,112,64,45,0,0,213,0,0
"North Carolina","Granville",2016,213,179,34,0,0,0,0,97,61,41,0,0,213,0,0
"North Carolina","Guilford",2016,366,210,152,4,0,0,0,133,67,48,0,0,115,244,7
